Store Company ID,Company Name,Address 1,City,State,Zip,Country,Phone
1000966224,McDonald's,925 E Main St,PULASKI,VA,24301-5215,United States of America,5409808426.0
1000966235,McDonald's,925 San Pedro Dr NE,ALBUQUERQUE,NM,87108-1849,United States of America,5052654275.0
1000966236,McDonald's,925 State Route 35,MIDDLETOWN,NJ,07748-2601,United States of America,7326710925.0
1000966243,McDonald's,9250 Lakewood Blvd,DOWNEY,CA,90240-2909,United States of America,5629233686.0
1000966245,McDonald's,9250 NW 7th Ave,MIAMI,FL,33150-2010,United States of America,3057591042.0
1000966247,McDonald's,9251 E Shea Blvd,SCOTTSDALE,AZ,85260-6713,United States of America,4804511803.0
1000966249,McDonald's,9254 Westport Rd,LOUISVILLE,KY,40242-3227,United States of America,5024262692.0
1000966250,McDonald's,9254 Winton Rd,CINCINNATI,OH,45231-3936,United States of America,5135220833.0
1000966270,McDonald's,927 Dixon Blvd,COCOA,FL,32922-6806,United States of America,3216327441.0
1000966278,McDonald's,9270 Limeridge Rd,MANTUA,OH,44255-9030,United States of America,3302975990.0
1000966280,McDonald's,9273 Middlebelt Rd,ROMULUS,MI,48174-2510,United States of America,7349468088.0
1000966294,McDonald's,929 E Johnson St,FOND DU LAC,WI,54935-9399,United States of America,9209240331.0
1000966302,McDonald's,929 Washington St,BLAIR,NE,68008-2165,United States of America,4024264688.0
1000966303,McDonald's,9290 E 131st St,FISHERS,IN,46038-3553,United States of America,3175781432.0
1000964390,McDonald's,829 Route 146,CLIFTON PARK,NY,12065-3802,United States of America,5183712913.0
1000964391,McDonald's,829 S Kalamazoo St,PAW PAW,MI,49079-9230,United States of America,2696572835.0
1000964408,McDonald's,830 Commerce Dr,DECATUR,GA,30030-2530,United States of America,4043736860.0
1000964411,McDonald's,830 E Potter Ave,MILWAUKEE,WI,53207-1868,United States of America,4147690730.0
1000964414,McDonald's,830 N Elm Pl,BROKEN ARROW,OK,74012-2545,United States of America,9182516110.0
1000964422,McDonald's,830 W Ave P,PALMDALE,CA,93550,United States of America,6612747960.0
1000964424,McDonald's,8300 Hampton Blvd,NORFOLK,VA,23505-1007,United States of America,7574230134.0
1000964429,McDonald's,8390 N Stemmons Fwy,DALLAS,TX,75247-4108,United States of America,2146305399.0
1000964430,McDonald's,8300 S Stemmons Fwy,HICKORY CREEK,TX,75065-7590,United States of America,9403210728.0
1000964431,McDonald's,8300 Sudley Rd,MANASSAS,VA,20109-3458,United States of America,7033352817.0
1000964432,McDonald's,8300 W Overland Rd,BOISE,ID,83709-1639,United States of America,2083767340.0
1000964441,McDonald's,8305 Benson Dr,COLUMBIA,MD,21045-3116,United States of America,4109956082.0
1000964445,McDonald's,8308 Greenway Blvd,MIDDLETON,WI,53562-3505,United States of America,6088411303.0
1000964455,McDonald's,831 Yellowstone Ave,POCATELLO,ID,83201-4414,United States of America,2082333642.0
1000964465,McDonald's,8001 Harper Dr NE,ALBUQUERQUE,NM,87111-1054,United States of America,5058239821.0
1000966313,McDonald's,930 Broyles Rd,BATTLE MOUNTAIN,NV,89820,United States of America,7756358222.0
1000966330,McDonald's,9300 S Interstate 35,AUSTIN,TX,78748-1741,United States of America,5122919397.0
1000966342,McDonald's,9309 Slauson Ave,PICO RIVERA,CA,90660-4525,United States of America,5629491990.0
1000966344,McDonald's,932 Center Ave,ELBURN,IL,60119-9157,United States of America,6303655915.0
1000966349,McDonald's,9310 W Skyline Pkwy,PROCTOR,MN,55810-2034,United States of America,2186282112.0
1000966354,McDonald's,9315 Medicine Lake Rd,GOLDEN VALLEY,MN,55427-3112,United States of America,7635442077.0
1000966358,McDonald's,932 S Lincoln Blvd,HODGENVILLE,KY,42748-1702,United States of America,2703585751.0
1000966367,McDonald's,9303 Jeff Fuqua Blvd,ORLANDO,FL,32827-4394,United States of America,4078257331.0
1000966380,McDonald's,934 York Rd,TOWSON,MD,21204-2513,United States of America,4108236760.0
1000966382,McDonald's,9341 SW 56th St,MIAMI,FL,33165-6558,United States of America,3052701943.0
1000966387,McDonald's,935 N York Rd,HINSDALE,IL,60521-2905,United States of America,6306542481.0
1000966404,McDonald's,937 Alabama St,COLUMBUS,MS,39702-5570,United States of America,6623281515.0
1000966443,McDonald's,94-595 Kupuohi St,WAIPAHU,HI,96797-5382,United States of America,8086880990.0
1000966458,McDonald's,940 N Route 49,CASEY,IL,62420-1454,United States of America,2179325999.0
1000966479,McDonald's,9010 W Colonial Dr,OCOEE,FL,34761-6905,United States of America,4072534379.0
1000966492,McDonald's,9411 Jensen Dr,HOUSTON,TX,77093-6820,United States of America,7136945226.0
1000966506,McDonald's,9422 N Lamar Blvd,AUSTIN,TX,78753-4106,United States of America,5128372772.0
1000966522,McDonald's,9437 Lee Rd,BRIGHTON,MI,48116-2163,United States of America,8102298436.0
1000966523,McDonald's,9439 State Route 14,STREETSBORO,OH,44241-5225,United States of America,3306263773.0
1000966532,McDonald's,944 US Highway 202 S,BRANCHBURG,NJ,08876-3713,United States of America,9085951381.0
1000966536,McDonald's,9440 Scranton Rd,SAN DIEGO,CA,92121-1754,United States of America,8584523013.0
1000966540,McDonald's,9449 Irving Park Rd,SCHILLER PARK,IL,60176-1948,United States of America,8479282840.0
1000966544,McDonald's,945 Columbia Blvd,BLOOMSBURG,PA,17815-8844,United States of America,5707843906.0
1000966546,McDonald's,9450 Crain Hwy,UPPER MARLBORO,MD,20772-5427,United States of America,3018561329.0
1000966549,McDonald's,9452 Jones Rd,HOUSTON,TX,77065-4409,United States of America,2818948310.0
1000966552,McDonald's,946 E Waterloo Rd,AKRON,OH,44306-3928,United States of America,3307245126.0
1000966568,McDonald's,9470 Greenwell Springs Rd,BATON ROUGE,LA,70814-2911,United States of America,2259249544.0
1000966572,McDonald's,9475 Firestone Blvd,DOWNEY,CA,90241-5503,United States of America,5629230313.0
1000966588,McDonald's,9490 E Golf Links Rd,TUCSON,AZ,85730-1354,United States of America,5208869615.0
1000964476,McDonald's,8320 Niagara Falls Blvd,NIAGARA FALLS,NY,14304-4707,United States of America,7162983592.0
1000964477,McDonald's,8320 S 212th St,KENT,WA,98032-1927,United States of America,2538729588.0
1000964486,McDonald's,8329 Mayfield Rd,CHESTERLAND,OH,44026-2519,United States of America,4407290599.0
1000964492,McDonald's,833 S Main St,BELLE GLADE,FL,33430-4203,United States of America,5619967122.0
1000964497,McDonald's,8333 S Lancaster Rd,DALLAS,TX,75241-6307,United States of America,9722244021.0
1000964499,McDonald's,8339 Colerain Ave,CINCINNATI,OH,45239-3924,United States of America,5137410266.0
1000964501,McDonald's,834 Fort Salonga Rd,NORTHPORT,NY,11768-3157,United States of America,6317541608.0
1000964512,McDonald's,8349 Culebra Rd,SAN ANTONIO,TX,78251-1602,United States of America,2105229292.0
1000964513,McDonald's,8349 N Cortaro Rd,TUCSON,AZ,85743-9305,United States of America,5207447713.0
1000964514,McDonald's,835 Lime City Rd,ROSSFORD,OH,43460-1613,United States of America,4196667575.0
1000964526,McDonald's,836 N Nellis Blvd,LAS VEGAS,NV,89110-5308,United States of America,7024528624.0
1000964534,McDonald's,83690 Highway 9,ASHLAND,AL,36251-7908,United States of America,2563542339.0
1000964542,McDonald's,8375 NW 88th Ave,TAMARAC,FL,33321-1539,United States of America,9547226710.0
1000964560,McDonald's,8394 Ocean Gtwy,EASTON,MD,21601-1769,United States of America,4108222725.0
1000964563,McDonald's,84 Corporate Park,IRVINE,CA,92606-5105,United States of America,9492511901.0
1000964577,McDonald's,840 E Alisal St,SALINAS,CA,93901-2606,United States of America,8314226685.0
1000964580,McDonald's,840 E Rainbow Blvd,SALIDA,CO,81201-2908,United States of America,7195392288.0
1000964587,McDonald's,870 N Dysart Rd,GOODYEAR,AZ,85338-1111,United States of America,6239322707.0
1000964588,McDonald's,840 N Kentucky St,KINGSTON,TN,37763-2635,United States of America,8653760177.0
1000964589,McDonald's,840 Northwest Hwy,FOX RIVER GROVE,IL,60021-1208,United States of America,8476397197.0
1000964591,McDonald's,840 Patterson St,MADISONVILLE,TN,37354-1236,United States of America,4234421812.0
1000964605,McDonald's,9100 Pena Blvd,DENVER,CO,80249,United States of America,3033429052.0
1000964606,McDonald's,8400 Rosedale Hwy,BAKERSFIELD,CA,93312-2151,United States of America,6615898501.0
1000964609,McDonald's,8400 Warden Rd,SHERWOOD,AR,72120-4210,United States of America,5018356323.0
1000964638,McDonald's,841 NE Midway Blvd,OAK HARBOR,WA,98277-2667,United States of America,3606755080.0
1000964639,McDonald's,841 Oak Ridge Tpke,OAK RIDGE,TN,37830-6916,United States of America,8654810013.0
1000964649,McDonald's,8415 S Pulaski Rd,CHICAGO,IL,60652-3119,United States of America,7732841331.0
1000964666,McDonald's,8425 FM 1960 Rd W,HUMBLE,TX,77338,United States of America,2818129855.0
1000964669,McDonald's,843 Fischer Blvd,TOMS RIVER,NJ,08753-3836,United States of America,7322708400.0
1000964672,McDonald's,834 Thornton Rd,LITHIA SPRINGS,GA,30122-4442,United States of America,7707391121.0
1000966594,McDonald's,95 Bedford Sq,EVERETT,PA,15537-6962,United States of America,8146239618.0
1000966599,McDonald's,95 Main St,LEWISTON,ME,04092-4747,United States of America,2078541224.0
1000966614,McDonald's,95 Westbury Ave,CARLE PLACE,NY,11514-1217,United States of America,5167420526.0
1000966622,McDonald's,95-281 Kipapa Dr,MILILANI,HI,96789-1117,United States of America,8086232234.0
1000966636,McDonald's,950 Monroe St,CARTHAGE,NC,28327-9310,United States of America,9109476007.0
1000966638,McDonald's,950 N Wesleyan Blvd,ROCKY MOUNT,NC,27804-1758,United States of America,2524431929.0
1000966640,McDonald's,1490 NW 31st Ave,POMPANO BEACH,FL,33069-1149,United States of America,9549750072.0
1000966641,McDonald's,950 Patton Ave,ASHEVILLE,NC,28806-3621,United States of America,8282525006.0
1000966646,McDonald's,950 US Highway 22,SOMERVILLE,NJ,08876-1650,United States of America,9085757940.0
1000966649,McDonald's,950 W Commercial Blvd,FORT LAUDERDALE,FL,33309-3111,United States of America,9549280910.0
1000966656,McDonald's,9500 Liberty Rd,RANDALLSTOWN,MD,21133-2704,United States of America,4434057351.0
1000966668,McDonald's,9501 NW 41st St,DORAL,FL,33178-2303,United States of America,3055947530.0
1000966672,McDonald's,9502 Highway 5,DOUGLASVILLE,GA,30135-1511,United States of America,7709426664.0
1000966696,McDonald's,952 Brookway Blvd,BROOKHAVEN,MS,39601-2644,United States of America,6018331325.0
1000966711,McDonald's,9528 Old Keene Mill Rd,BURKE,VA,22015-4208,United States of America,7033725378.0
1000964678,McDonald's,8435 S Hampton Rd,DALLAS,TX,75232-5122,United States of America,9727096363.0
1000964691,McDonald's,845 Bosque Farms Blvd,ALBUQUERQUE,NM,87068-8924,United States of America,5058692685.0
1000964698,McDonald's,845 S Broad St,BROOKSVILLE,FL,34601-3106,United States of America,3527963124.0
1000964704,McDonald's,8451 Middlebrook Pike,KNOXVILLE,TN,37923,United States of America,8656929503.0
1000964723,McDonald's,848 Ala Lilikoi St,HONOLULU,HI,96818-2144,United States of America,8088314820.0
1000964733,McDonald's,8483 Cordon Way,WHITE MARSH,MD,21162,United States of America,4109319321.0
1000964742,McDonald's,849 S Mill St,PRYOR,OK,74361-6021,United States of America,9188254032.0
1000964743,McDonald's,8490 Fort Smallwood Rd,PASADENA,MD,21122-2743,United States of America,4104374455.0
1000964764,McDonald's,850 Brevard Rd,ASHEVILLE,NC,28806-2206,United States of America,8286654860.0
1000964765,McDonald's,850 Eisenhower Blvd,HARRISBURG,PA,17111-2309,United States of America,7179396972.0
1000964774,McDonald's,850 Parris Island Gtwy,BEAUFORT,SC,29906-6927,United States of America,8435248500.0
1000964775,McDonald's,850 S Jefferson Ave,LEBANON,MO,65536-3638,United States of America,4175326144.0
1000964778,McDonald's,850 State Route 97 W,BELLVILLE,OH,44813-9227,United States of America,4198863505.0
1000964780,McDonald's,850 W Rosecrans Ave,GARDENA,CA,90247-2757,United States of America,3105383279.0
1000964784,McDonald's,8500 E Highway 290,AUSTIN,TX,78724-2415,United States of America,5129331907.0
1000964787,McDonald's,8500 Henry Ave,PHILADELPHIA,PA,19128-2111,United States of America,2154870541.0
1000964795,McDonald's,8500 W Crestline Ave,LITTLETON,CO,80123-2222,United States of America,3039721967.0
1000964797,McDonald's,2501 N Main St,TAYLOR,TX,76574-1834,United States of America,5123522831.0
1000964807,McDonald's,8506 Gunn Hwy,ODESSA,FL,33556-3206,United States of America,8139205422.0
1000964809,McDonald's,8507 Artesia Blvd,BELLFLOWER,CA,90706-6101,United States of America,5626346016.0
1000964836,McDonald's,8515 124th Ave NE,KIRKLAND,WA,98033-5857,United States of America,4258223366.0
1000964844,McDonald's,8515 W Grand River Ave,BRIGHTON,MI,48116-2310,United States of America,8102273400.0
1000964846,McDonald's,8516 Highway 377 S,BENBROOK,TX,76126-2545,United States of America,8172492773.0
1000964849,McDonald's,852 Middle Rd,BETTENDORF,IA,52722-7604,United States of America,5633557271.0
1000964851,McDonald's,8520 Bissonnet St,HOUSTON,TX,77074-3910,United States of America,7139814750.0
1000964858,McDonald's,8527 US Highway 19,PORT RICHEY,FL,34668-5357,United States of America,7278483997.0
1000964863,McDonald's,853 State Highway 29 N,ALEXANDRIA,MN,56308-5010,United States of America,3207597272.0
1000964868,McDonald's,8530 W Irlo Bronson Memorial Hwy,KISSIMMEE,FL,34747-1014,United States of America,4073968082.0
1000964875,McDonald's,854 Jefferson Pike,KNOXVILLE,MD,21758-9613,United States of America,3018345201.0
1000964881,McDonald's,8548 Valley Blvd,ROSEMEAD,CA,91770-1640,United States of America,6265719604.0
1000964909,McDonald's,856 Hempstead Ave,WEST HEMPSTEAD,NY,11552-3433,United States of America,5164854191.0
1000964910,McDonald's,856 Highway 76,WHITE HOUSE,TN,37188-9209,United States of America,6156722957.0
1000964920,McDonald's,8570 Argyle Forest Blvd,JACKSONVILLE,FL,32244-5997,United States of America,9047773090.0
1000964921,McDonald's,8571 W Franklin Rd,BOISE,ID,83709-0630,United States of America,2083750444.0
1000964937,McDonald's,8590 Baymeadows Rd,JACKSONVILLE,FL,32256-7422,United States of America,9047393424.0
1000964943,McDonald's,86 E 167th St,BRONX,NY,10452-8203,United States of America,7189928642.0
1000964949,McDonald's,86 W Main St,HANCOCK,NY,13783,United States of America,6076372333.0
1000964956,McDonald's,860 E Interstate 20,ARLINGTON,TX,76018-1131,United States of America,8177849299.0
1000964967,McDonald's,8600 Citadel Way,LOUISVILLE,KY,40220-4051,United States of America,5024918852.0
1000964968,McDonald's,8600 Guilford Rd,COLUMBIA,MD,21046-1404,United States of America,4103817938.0
1000964984,McDonald's,861 US Highway 431,BOAZ,AL,35957-1963,United States of America,2565931015.0
1000965009,McDonald's,864 Eastern Byp,RICHMOND,KY,40475-2512,United States of America,8596238864.0
1000965018,McDonald's,865 Durham Rd,WAKE FOREST,NC,27587-8793,United States of America,9195541095.0
1000965021,McDonald's,875 N 27th St,LINCOLN,NE,68503-2524,United States of America,4024745017.0
1000966719,McDonald's,9530 Blackoaks Ln N,MAPLE GROVE,MN,55311-1229,United States of America,7634205911.0
1000966730,McDonald's,955 High Point Dr NE,BYRON,MN,55920-4405,United States of America,5077750935.0
1000966742,McDonald's,9555 S Post Oak Rd,HOUSTON,TX,77096-4339,United States of America,7137281515.0
1000966744,McDonald's,9559 Clifford St,FORT WORTH,TX,76108-4404,United States of America,8172465880.0
1000966766,McDonald's,9596 Livingston Rd,FORT WASHINGTON,MD,20744-4918,United States of America,3012482060.0
1000966769,McDonald's,9598 Rowlett Rd,HOUSTON,TX,77075-2414,United States of America,7139464995.0
1000966774,McDonald's,96 N Main St,CARVER,MA,02330-1028,United States of America,5088668566.0
1000966778,McDonald's,96 S White Horse Pike,HAMMONTON,NJ,08037-1845,United States of America,6095618278.0
1000966794,McDonald's,9601 1/2 Westheimer Rd,HOUSTON,TX,77063-3204,United States of America,7137890082.0
1000966804,McDonald's,9610 Des Moines Memorial Dr,SEATTLE,WA,98108-5032,United States of America,2067629445.0
1000966822,McDonald's,9628 California City Blvd,CALIFORNIA CITY,CA,93505-2234,United States of America,7603733399.0
1000966825,McDonald's,9635 Duffys Ln,NORFOLK,VA,23503-1618,United States of America,7575839015.0
1000966838,McDonald's,965 Dawsonville Hwy,GAINESVILLE,GA,30501-2618,United States of America,7702871955.0
1000966857,McDonald's,967 Route 376,WAPPINGERS FALLS,NY,12590-6343,United States of America,8452277451.0
1000965032,McDonald's,8651 NW 13th Ter,DORAL,FL,33126-1512,United States of America,3055928220.0
1000965038,McDonald's,866 Colusa Ave,YUBA CITY,CA,95991-3733,United States of America,5306743001.0
1000965061,McDonald's,869 Pole Line Rd,TWIN FALLS,ID,83301-3037,United States of America,2087345585.0
1000965074,McDonald's,87-2028 Farrington Hwy,WAIANAE,HI,96792-3749,United States of America,8086684700.0
1000965082,McDonald's,8700 Pena Blvd,DENVER,CO,80249-6362,United States of America,3033429048.0
1000965089,McDonald's,8700 Vallance Rd,LE ROY,NY,14482-9331,United States of America,5852933750.0
1000965090,McDonald's,8700 Washington Blvd,JESSUP,MD,20794-9661,United States of America,3016042296.0
1000965103,McDonald's,871 N Van Dyke Rd,BAD AXE,MI,48413-9016,United States of America,9892699331.0
1000965109,McDonald's,8710 Elk Grove Blvd,ELK GROVE,CA,95624-1737,United States of America,9166856133.0
1000965110,McDonald's,8710 Fourche Dam Pike,LITTLE ROCK,AR,72206-3838,United States of America,5014908669.0
1000965117,McDonald's,8718 Spring Cypress Rd,SPRING,TX,77379-3135,United States of America,2812572099.0
1000965124,McDonald's,8720 Waynesburg Dr SE,WAYNESBURG,OH,44688-9710,United States of America,3308663388.0
1000965136,McDonald's,8730 Jamacha Blvd,SPRING VALLEY,CA,91977-5631,United States of America,6194607433.0
1000965140,McDonald's,8737 Highway 6 Loop,NAVASOTA,TX,77868-3276,United States of America,9368254115.0
1000965151,McDonald's,875 Garrison Ave,BRONX,NY,10474-5305,United States of America,7186170329.0
1000965152,McDonald's,876 Nevitt Rd,BURLINGTON,WA,98233-3441,United States of America,3607578952.0
1000965171,McDonald's,8755 Branch Ave,CLINTON,MD,20735-2630,United States of America,2403185662.0
1000965173,McDonald's,876 Bald Hill Rd,WARWICK,RI,02886-0718,United States of America,4018280920.0
1000965174,McDonald's,812 Eastgate North Dr,CINCINNATI,OH,45245-1588,United States of America,5137522008.0
1000965180,McDonald's,8760 E Lansing Rd,DURAND,MI,48429-1037,United States of America,9892885985.0
1000965182,McDonald's,8762 Highway 22,DRESDEN,TN,38225-4348,United States of America,7313645761.0
1000965185,McDonald's,8770 Lake Murray Blvd,SAN DIEGO,CA,92119-2720,United States of America,6194638770.0
1000965257,McDonald's,881 Frederick St,HONOLULU,HI,96818-5030,United States of America,8084222795.0
1000965263,McDonald's,8814 Springfield Blvd,QUEENS VLG,NY,11427-2026,United States of America,7182171585.0
1000965272,McDonald's,8824 Pineville Matthews Rd,CHARLOTTE,NC,28226-4708,United States of America,7045422546.0
1000965288,McDonald's,8840 State Highway 34 S,QUINLAN,TX,75474-9421,United States of America,9033562796.0
1000965289,McDonald's,8841 Madison Blvd,MADISON,AL,35758-1807,United States of America,2567720099.0
1000965293,McDonald's,8849 N 7th St,PHOENIX,AZ,85020-2910,United States of America,6029976518.0
1000965298,McDonald's,885 Industrial Blvd,MCDONOUGH,GA,30253,United States of America,7709572371.0
1000965300,McDonald's,885 Robert Raymond Dr,LAKE SAINT LOUIS,MO,63367-2674,United States of America,6365612808.0
1000966861,McDonald's,968 4th Ave,BROOKLYN,NY,11232-2513,United States of America,7187889226.0
1000966865,McDonald's,9681 SW 72nd St,MIAMI,FL,33173-3207,United States of America,3055984933.0
1000966886,McDonald's,970 Cedar Lake Rd,BILOXI,MS,39532-2101,United States of America,2283960927.0
1000966899,McDonald's,970 SE Federal Hwy,STUART,FL,34994-3703,United States of America,7722832948.0
1000966901,McDonald's,970 Tanyard Rd,ROCKY MOUNT,VA,24151-1543,United States of America,5404830711.0
1000966917,McDonald's,9701 N Ash Ave,KANSAS CITY,MO,64157,United States of America,8167814466.0
1000966919,McDonald's,9707 Olio Rd,MCCORDSVILLE,IN,46055-8901,United States of America,3173357080.0
1000966927,McDonald's,9710 Rea Rd,CHARLOTTE,NC,28277-6663,United States of America,7047599151.0
1000966938,McDonald's,9725 Callabridge Ct,CHARLOTTE,NC,28216-7649,United States of America,7043982221.0
1000966939,McDonald's,9725 International Blvd,OAKLAND,CA,94603-2509,United States of America,5106332152.0
1000966967,McDonald's,976 N Western Ave,SAN PEDRO,CA,90732-2427,United States of America,3105148616.0
1000967011,McDonald's,98 Weston St,HARTFORD,CT,06120-1504,United States of America,8607240200.0
1000967017,McDonald's,98-147 Kamehameha Hwy,AIEA,HI,96701-4815,United States of America,8084831785.0
1000967045,McDonald's,9801 Metropolitan Ave,FOREST HILLS,NY,11375-6640,United States of America,7182637281.0
1000967049,McDonald's,9805 Main St,HOUSTON,TX,77025-4534,United States of America,7133499001.0
1000965308,McDonald's,8855 Rosecrans Ave,DOWNEY,CA,90242-5239,United States of America,5625297704.0
1000965319,McDonald's,8869 Jefferson Hwy,BATON ROUGE,LA,70809-2236,United States of America,2252167774.0
1000965321,McDonald's,887 Highway 51 N,COVINGTON,TN,38019-1701,United States of America,9014761540.0
1000965325,McDonald's,8872 Dallas Acworth Hwy,DALLAS,GA,30132-1789,United States of America,7709757395.0
1000965326,McDonald's,8875 Davis Blvd,NAPLES,FL,34104-5401,United States of America,2394557745.0
1000965328,McDonald's,8876 Cuyamaca St,SANTEE,CA,92071-4219,United States of America,6194499950.0
1000965346,McDonald's,889 Marshall St,ALLEGAN,MI,49010-1650,United States of America,2695127277.0
1000965362,McDonald's,89 W North Ave,WEST CHICAGO,IL,60185-1130,United States of America,6302934986.0
1000965363,McDonald's,89 W Stafford Rd,STAFFORD SPRINGS,CT,06076-1015,United States of America,8606849697.0
1000965373,McDonald's,8900 J M Keynes Dr,CHARLOTTE,NC,28262-8432,United States of America,7045471463.0
1000965375,McDonald's,8900 Pena Blvd,DENVER,CO,80249-6363,United States of America,3033429050.0
1000965379,McDonald's,8901 Folsom Blvd,SACRAMENTO,CA,95826-3203,United States of America,9163621951.0
1000965391,McDonald's,8905 Stuart Ln,CLINTON,MD,20735-2742,United States of America,3018687777.0
1000965393,McDonald's,8908 Reading Rd,READING,OH,45215-3228,United States of America,5137616702.0
1000965402,McDonald's,8910 N Highway 146,BAYTOWN,TX,77523-9086,United States of America,2815765977.0
1000967056,McDonald's,981 W North St,DEFOREST,WI,53532-1971,United States of America,6088462373.0
1000967076,McDonald's,9825 W 58th Ave,ARVADA,CO,80002-2011,United States of America,3034239161.0
1000967086,McDonald's,9833 Fall Creek Rd,INDIANAPOLIS,IN,46256-4802,United States of America,3178493011.0
1000967094,McDonald's,9841 Atlantic Blvd,JACKSONVILLE,FL,32225-8222,United States of America,9047240177.0
1000967100,McDonald's,9846 Winchester Rd,FRONT ROYAL,VA,22630-7103,United States of America,5406368937.0
1000967103,McDonald's,985 E Bloomingdale Ave,BRANDON,FL,33511-8118,United States of America,8136859163.0
1000967104,McDonald's,985 E Pittsburgh St,GREENSBURG,PA,15601-3518,United States of America,7248371800.0
1000967118,McDonald's,986 Crosstown Dr,PEACHTREE CITY,GA,30269-2925,United States of America,7704863800.0
1000967120,McDonald's,9860 Liberia Ave,MANASSAS,VA,20110-5836,United States of America,7032571476.0
1000967123,McDonald's,9870 US Highway 301 S,RIVERVIEW,FL,33578-5809,United States of America,8136776556.0
1000967124,McDonald's,9871 Aero Dr,SAN DIEGO,CA,92123-4430,United States of America,8582785506.0
1000967127,McDonald's,988 W Slauson Ave,LOS ANGELES,CA,90044-5527,United States of America,3237783526.0
1000967129,McDonald's,9880 Dorchester Rd,SUMMERVILLE,SC,29485-8545,United States of America,8438751744.0
1000967132,McDonald's,9885 Collier Blvd,NAPLES,FL,34114-2638,United States of America,2394559899.0
1000967157,McDonald's,191 North St,CALAIS,ME,04619-1677,United States of America,2074543131.0
1000965411,McDonald's,8900 Old Seward Hwy,ANCHORAGE,AK,99515-2022,United States of America,9073445831.0
1000965415,McDonald's,892 Ranger Rd,ROCHELLE,IL,61068-8516,United States of America,8155618827.0
1000965416,McDonald's,892 W 75th St,NAPERVILLE,IL,60565-6186,United States of America,6305278547.0
1000965420,McDonald's,8923 W Military Dr,SAN ANTONIO,TX,78245-2102,United States of America,2105210303.0
1000965427,McDonald's,893 Garrisonville Rd,STAFFORD,VA,22554-3903,United States of America,5407202911.0
1000965430,McDonald's,8937 Rancho Del Rio Dr,NEW PORT RICHEY,FL,34655-5227,United States of America,7273752220.0
1000965432,McDonald's,894 N Van Dyke Rd,ALMONT,MI,48003-8558,United States of America,8107982124.0
1000965434,McDonald's,8940 Pocket Rd,SACRAMENTO,CA,95831-4456,United States of America,9163991011.0
1000965449,McDonald's,895 US Highway 60 E,REPUBLIC,MO,65738-1572,United States of America,4177321408.0
1000965453,McDonald's,8952 S Memorial Dr,TULSA,OK,74133-4303,United States of America,9182500091.0
1000965459,McDonald's,896 Blowing Rock Rd,BOONE,NC,28607-4858,United States of America,8282640926.0
1000965468,McDonald's,897 W Broadway,RED LION,PA,17356-1915,United States of America,7172461802.0
1000965471,McDonald's,8970 Preston Rd,FRISCO,TX,75034-3098,United States of America,9723359479.0
1000965475,McDonald's,8976 Burke Lake Rd,SPRINGFIELD,VA,22151-1004,United States of America,7032616947.0
1000965480,McDonald's,898 N US Route 15,DILLSBURG,PA,17019-1617,United States of America,7174329500.0
1000965482,McDonald's,898 S Bascom Ave,SAN JOSE,CA,95128-2605,United States of America,4082920776.0
1000965512,McDonald's,9 Moosehead Trl,NEWPORT,ME,04953-4100,United States of America,2073685644.0
1000965518,McDonald's,9 Sellerville Dr,EAST STROUDSBURG,PA,18302-9106,United States of America,5702232270.0
1000965519,McDonald's,9 Semple Farm Rd,HAMPTON,VA,23666-1427,United States of America,7578650643.0
1000965531,McDonald's,90 Lake Dr E,CHANHASSEN,MN,55317-9319,United States of America,9529348530.0
1000965564,McDonald's,900 E Avenue E,ALPINE,TX,79830-5018,United States of America,4328373640.0
1000965570,McDonald's,900 E Western Reserve Rd,BOARDMAN,OH,44514-3361,United States of America,3309659393.0
1000965573,McDonald's,900 Gessner Rd,HOUSTON,TX,77024,United States of America,7139731035.0
1000965583,McDonald's,900 N Arizona Blvd,COOLIDGE,AZ,85128-3728,United States of America,5207234063.0
1000965588,McDonald's,900 N Main St,GREENVILLE,KY,42345-1774,United States of America,2703380294.0
1000965599,McDonald's,900 Pleasant Grove Blvd,ROSEVILLE,CA,95678-6197,United States of America,9167889172.0
1000965601,McDonald's,900 S Main St,DEER PARK,WA,99006-2608,United States of America,5092765833.0
1000965602,McDonald's,900 S Rampart Blvd,LAS VEGAS,NV,89145-5800,United States of America,7029405469.0
1000965606,McDonald's,900 Springfield Rd,UNION,NJ,07083-8617,United States of America,9082069577.0
1000965613,McDonald's,990 W Riverside Dr,PARKER,AZ,85344-5019,United States of America,9286698872.0
1000967166,McDonald's,99-115 Aiea Heights Dr,AIEA,HI,96701-3924,United States of America,8084834759.0
1000967178,McDonald's,990 Lititz Pike,LITITZ,PA,17543-9327,United States of America,7176274666.0
1000967200,McDonald's,991 Carlisle St,HANOVER,PA,17331,United States of America,7176327531.0
1000967207,McDonald's,9915 S Jog Rd,BOYNTON BEACH,FL,33437-3638,United States of America,5617327999.0
1000967234,McDonald's,995 E Ash St,PIQUA,OH,45356-4103,United States of America,9377733100.0
1000967242,McDonald's,995 Park St,CASTLE ROCK,CO,80104-1527,United States of America,3036885880.0
1000967249,McDonald's,9955 Highway 6,MISSOURI CITY,TX,77459-4149,United States of America,2814313048.0
1000967257,McDonald's,9960 Valley Blvd,EL MONTE,CA,91731-1015,United States of America,6263503375.0
